snapshot,scenario,objective_value,max_line_violation,total_line_violation,n_violated_lines,any_line_violated,total_constraint_violation,max_constraint_violation
2013-01-02 21:00:00,max_generation,1089637.749445065,0.0,0.0,0,False,1.178580240276543,1.0
2013-01-02 21:00:00,balanced_midpoint,1198983.7591660928,0.0,0.0,0,False,1.0138188976839504,1.0
2013-01-02 22:00:00,random_balanced,1098595.831897357,0.0,0.0,0,False,0.9559590747294454,0.9357441046620539
2013-01-02 22:00:00,random_extreme,1047960.2550535668,0.0,0.0,0,False,1.1190784980676658,1.0
2013-01-02 22:00:00,min_generation,1202473.5056815725,0.0,0.0,0,False,1.0,1.0
2013-01-02 22:00:00,max_generation,987996.3552675422,0.0,0.0,0,False,1.1781867202079974,1.0
2013-01-02 22:00:00,balanced_midpoint,1095234.930474557,0.0,0.0,0,False,1.013425377615405,1.0
2013-01-02 23:00:00,random_balanced,1050353.3101837714,0.0,0.0,0,False,0.9731995621762825,0.9373899695367809
2013-01-02 23:00:00,random_extreme,996013.2130710662,0.0,0.0,0,False,1.110108578717428,1.0
2013-01-02 23:00:00,min_generation,1154698.5395435842,0.0,0.0,0,False,1.0,1.0
2013-01-02 23:00:00,max_generation,941218.0394792975,0.0,0.0,0,False,1.1757389953840947,1.0
2013-01-02 23:00:00,balanced_midpoint,1047958.2895114409,0.0,0.0,0,False,0.9438443695759519,0.9328667167844498
2013-01-03 00:00:00,random_balanced,1005836.7124226552,0.0,0.0,0,False,1.009789135334182,1.0
2013-01-03 00:00:00,random_extreme,923997.2026864197,0.0,0.0,0,False,1.1116068270444062,1.0
2013-01-03 00:00:00,min_generation,1115842.7720031282,0.0,0.0,0,False,1.0,1.0
2013-01-03 00:00:00,max_generation,903378.6641648163,0.0,0.0,0,False,1.1772372437110727,1.0
2013-01-03 00:00:00,balanced_midpoint,1009610.718083972,0.0,0.0,0,False,0.7234992954485518,0.7110233943300717
2013-01-03 01:00:00,random_balanced,994403.7492436527,0.0,0.0,0,False,0.8928101099682035,0.861523937037279
2013-01-03 01:00:00,random_extreme,971305.9710177346,0.0,0.0,0,False,1.0902109442297407,1.0
2013-01-03 01:00:00,min_generation,1108854.1950085796,0.0,0.0,0,False,1.0,1.0
2013-01-03 01:00:00,max_generation,895922.2574072531,0.0,0.0,0,False,1.1800848594380169,1.0
2013-01-03 01:00:00,balanced_midpoint,1002388.2262079165,0.0,0.0,0,False,0.6845633907134702,0.6692398738680458
2013-01-03 02:00:00,random_balanced,1004496.6327455064,0.0,0.0,0,False,1.005163912835038,1.0
2013-01-03 02:00:00,random_extreme,932125.7418490873,0.0,0.0,0,False,1.0902109442297407,1.0
2013-01-03 02:00:00,min_generation,1108854.1950085796,0.0,0.0,0,False,1.0,1.0
2013-01-03 02:00:00,max_generation,893768.9157670024,0.0,0.0,0,False,1.17912493952237,1.0
2013-01-03 02:00:00,balanced_midpoint,1001311.555387791,0.0,0.0,0,False,0.6773717519135287,0.6630081549837513
2013-01-03 03:00:00,random_balanced,1012392.726322063,0.0,0.0,0,False,0.6664137685869311,0.6426076018928689
2013-01-03 03:00:00,random_extreme,1057557.7457935468,0.0,0.0,0,False,1.0902109442297407,1.0
2013-01-03 03:00:00,min_generation,1122704.8775957238,0.0,0.0,0,False,1.0,1.0
2013-01-03 03:00:00,max_generation,904783.3320452764,0.0,0.0,0,False,1.1641718863504378,1.0
